Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user5@atko.email,U0013,2025-04-03T23:05:51Z,LOGOUT,Payment Processor,FIN_PROCESS_APPR,Denied
user9@atko.email,U0017,2025-06-08T23:05:51Z,EXECUTE,Viewer,SALES_VIEW,Denied
user6@atko.email,U0014,2025-09-05T23:05:51Z,UPDATE,Sales,GENERAL_USER,Permitted
user43@atko.email,U0051,2025-08-06T23:05:51Z,READ,Sales,FIN_PROCESS_APPR,Permitted
user38@atko.email,U0046,2025-04-12T23:05:51Z,EXECUTE,Employee,AUDIT_READ,Permitted
user6@atko.email,U0014,2025-08-25T23:05:51Z,READ,Viewer,GENERAL_USER,Denied
user30@atko.email,U0038,2024-12-30T23:05:51Z,UPDATE,Security,SYSTEM_ADMIN_ALL,Denied
user17@atko.email,U0025,2025-10-07T23:05:51Z,EXECUTE,Payment Processor,SYSTEM_ADMIN_ALL,Denied
user46@atko.email,U0054,2025-12-07T23:05:51Z,CREATE NEW VENDOR,Admin,HR_VIEW,Permitted
user16@atko.email,U0024,2025-01-26T23:05:51Z,CREATE NEW VENDOR,HR,SYSTEM_ADMIN_ALL,Permitted
user2@atko.email,U0010,2025-09-18T23:05:51Z,DELETE,Finance,SECURITY_EXECUTE,Denied
user49@atko.email,U0057,2024-12-15T23:05:51Z,READ,Employee,READ_ONLY,Permitted
user27@atko.email,U0035,2025-11-08T23:05:51Z,UPDATE,Finance,FIN_PROCESS_APPR,Permitted
user17@atko.email,U0025,2025-01-24T23:05:51Z,CREATE NEW VENDOR,Payment Processor,GENERAL_USER,Permitted
user17@atko.email,U0025,2025-05-01T23:05:51Z,READ,Security,FIN_VENDOR_CREATOR,Denied
user21@atko.email,U0029,2025-07-10T23:05:51Z,WRITE,Finance,FIN_PROCESS_APPR,Denied
user49@atko.email,U0057,2025-09-18T23:05:51Z,DELETE,Employee,FINANCE_EDIT,Denied
user4@atko.email,U0012,2025-01-09T23:05:51Z,CHECK_PERMS,Viewer,FIN_PROCESS_APPR,Permitted
user17@atko.email,U0025,2024-12-16T23:05:51Z,EXECUTE,Viewer,FIN_PROCESS_APPR,Denied
user26@atko.email,U0034,2025-06-18T23:05:51Z,LOGOUT,Viewer,FINANCE_EDIT,Denied
user0@atko.email,U0008,2025-02-19T23:05:51Z,CHECK_PERMS,Security,GENERAL_USER,Permitted
user30@atko.email,U0038,2025-08-11T23:05:51Z,CHECK_PERMS,IT_Ops,FIN_PROCESS_APPR,Permitted
user16@atko.email,U0024,2024-12-15T23:05:51Z,DELETE,Payment Processor,FIN_PROCESS_APPR,Permitted
ivan@atko.email,U0006,2025-07-16T23:05:51Z,UPDATE,Viewer,GENERAL_USER,Permitted
user48@atko.email,U0056,2025-09-15T23:05:51Z,LOGOUT,Auditor,FIN_PROCESS_APPR,Permitted
user9@atko.email,U0017,2025-05-26T23:05:51Z,APPROVE,HR,SALES_VIEW,Permitted
user43@atko.email,U0051,2025-09-09T23:05:51Z,LOGOUT,Viewer,IT_MAINTAIN,Denied
user43@atko.email,U0051,2025-04-15T23:05:51Z,CREATE NEW VENDOR,HR,FINANCE_EDIT,Permitted
user39@atko.email,U0047,2025-07-16T23:05:51Z,READ,IT_Ops,IT_MAINTAIN,Permitted
user21@atko.email,U0029,2025-06-22T23:05:51Z,UPDATE,IT_Ops,SYSTEM_ADMIN_ALL,Denied
user37@atko.email,U0045,2025-11-27T23:05:51Z,READ,IT_Ops,SECURITY_EXECUTE,Denied
user29@atko.email,U0037,2025-01-04T23:05:51Z,READ,Payment Processor,SECURITY_EXECUTE,Denied
harms.rosa@atko.email,U0003,2025-10-05T23:05:51Z,READ,Sales,GENERAL_USER,Permitted
user41@atko.email,U0049,2024-12-29T23:05:51Z,DELETE,Admin,READ_ONLY,Permitted
john.doe@atko.email,U0002,2024-12-31T23:05:51Z,UPDATE,Sales,FINANCE_EDIT,Permitted
user28@atko.email,U0036,2025-03-08T23:05:51Z,EXECUTE,Sales,SYSTEM_ADMIN_ALL,Denied
user33@atko.email,U0041,2025-07-23T23:05:51Z,CHECK_PERMS,Employee,SALES_VIEW,Denied
user32@atko.email,U0040,2025-09-09T23:05:51Z,READ,Security,FIN_PROCESS_APPR,Denied
user22@atko.email,U0030,2024-12-11T23:05:51Z,APPROVE,Admin,AUDIT_READ,Denied
user34@atko.email,U0042,2025-11-20T23:05:51Z,DELETE,Viewer,HR_VIEW,Denied
user9@atko.email,U0017,2025-02-02T23:05:51Z,LOGIN,Employee,IT_MAINTAIN,Permitted
user24@atko.email,U0032,2025-02-08T23:05:51Z,CHECK_PERMS,Finance,FIN_VENDOR_CREATOR,Permitted
user11@atko.email,U0019,2024-12-24T23:05:51Z,CREATE NEW VENDOR,HR,GENERAL_USER,Permitted
user0@atko.email,U0008,2025-09-18T23:05:51Z,LOGIN,Security,GENERAL_USER,Denied
user27@atko.email,U0035,2025-07-13T23:05:51Z,APPROVE,Payment Processor,SALES_VIEW,Denied
user14@atko.email,U0022,2025-11-17T23:05:51Z,UPDATE,Security,SECURITY_EXECUTE,Permitted
user44@atko.email,U0052,2024-12-10T23:05:51Z,CREATE NEW VENDOR,Auditor,READ_ONLY,Permitted
user32@atko.email,U0040,2025-04-16T23:05:51Z,LOGOUT,Viewer,IT_MAINTAIN,Denied
user41@atko.email,U0049,2025-03-31T23:05:51Z,LOGOUT,Security,READ_ONLY,Permitted
creep.user@atko.email,U9999,2025-12-06T23:05:51Z,LOGIN,Employee,IT_MAINTAIN,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-07-04T23:05:51Z,CREATE NEW VENDOR,Security,SECURITY_EXECUTE,Denied
user8@atko.email,U0016,2025-03-13T23:05:51Z,CREATE NEW VENDOR,Security,FINANCE_EDIT,Denied
user9@atko.email,U0017,2024-12-28T23:05:51Z,DELETE,Security,FINANCE_EDIT,Permitted
user47@atko.email,U0055,2025-11-29T23:05:51Z,CREATE NEW VENDOR,Sales,SYSTEM_ADMIN_ALL,Denied
user28@atko.email,U0036,2025-10-25T23:05:51Z,DELETE,Payment Processor,GENERAL_USER,Permitted
user45@atko.email,U0053,2025-05-05T23:05:51Z,APPROVE,Admin,FINANCE_EDIT,Denied
user13@atko.email,U0021,2025-12-02T23:05:51Z,DELETE,Payment Processor,HR_VIEW,Permitted
user10@atko.email,U0018,2025-04-28T23:05:51Z,LOGIN,IT_Ops,FIN_VENDOR_CREATOR,Permitted
user5@atko.email,U0013,2025-04-19T23:05:51Z,READ,Finance,SYSTEM_ADMIN_ALL,Denied
user37@atko.email,U0045,2025-03-20T23:05:51Z,WRITE,Auditor,IT_MAINTAIN,Denied
user26@atko.email,U0034,2025-05-09T23:05:51Z,APPROVE,Employee,READ_ONLY,Permitted
user4@atko.email,U0012,2025-06-27T23:05:51Z,WRITE,Sales,HR_VIEW,Denied
user32@atko.email,U0040,2025-02-09T23:05:51Z,DELETE,Finance,GENERAL_USER,Denied
user13@atko.email,U0021,2025-01-20T23:05:51Z,APPROVE,Employee,FINANCE_EDIT,Denied
user35@atko.email,U0043,2025-12-05T23:05:51Z,LOGOUT,Sales,IT_MAINTAIN,Permitted
user29@atko.email,U0037,2025-10-17T23:05:51Z,EXECUTE,HR,FIN_VENDOR_CREATOR,Permitted
user30@atko.email,U0038,2025-11-02T23:05:51Z,DELETE,IT_Ops,SALES_VIEW,Permitted
user12@atko.email,U0020,2025-09-18T23:05:51Z,UPDATE,Employee,READ_ONLY,Denied
user36@atko.email,U0044,2025-09-07T23:05:51Z,LOGIN,Security,READ_ONLY,Denied
user33@atko.email,U0041,2025-09-27T23:05:51Z,APPROVE,Finance,READ_ONLY,Permitted
user45@atko.email,U0053,2025-02-09T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FINANCE_EDIT,Denied
user43@atko.email,U0051,2025-06-21T23:05:51Z,CHECK_PERMS,Finance,FIN_PROCESS_APPR,Denied
user45@atko.email,U0053,2025-09-26T23:05:51Z,LOGOUT,Employee,FINANCE_EDIT,Permitted
user46@atko.email,U0054,2025-08-17T23:05:51Z,EXECUTE,Payment Processor,SALES_VIEW,Permitted
user47@atko.email,U0055,2025-05-25T23:05:51Z,UPDATE,Admin,SALES_VIEW,Denied
user0@atko.email,U0008,2024-12-27T23:05:51Z,EXECUTE,Payment Processor,SALES_VIEW,Permitted
user13@atko.email,U0021,2025-07-05T23:05:51Z,DELETE,HR,FINANCE_EDIT,Denied
user28@atko.email,U0036,2025-07-05T23:05:51Z,DELETE,IT_Ops,HR_VIEW,Permitted
user6@atko.email,U0014,2025-08-08T23:05:51Z,APPROVE,Payment Processor,READ_ONLY,Denied
creep.user@atko.email,U9999,2025-06-16T23:05:51Z,APPROVE,Finance,AUDIT_READ,Denied
ivan@atko.email,U0006,2025-11-14T23:05:51Z,LOGOUT,Payment Processor,SECURITY_EXECUTE,Permitted
user12@atko.email,U0020,2025-03-12T23:05:51Z,READ,HR,GENERAL_USER,Denied
user39@atko.email,U0047,2025-07-28T23:05:51Z,CHECK_PERMS,Sales,GENERAL_USER,Permitted
user35@atko.email,U0043,2025-02-25T23:05:51Z,WRITE,HR,SECURITY_EXECUTE,Permitted
ivan@atko.email,U0006,2024-12-18T23:05:51Z,READ,Admin,SALES_VIEW,Denied
user42@atko.email,U0050,2025-05-03T23:05:51Z,LOGOUT,Auditor,FINANCE_EDIT,Permitted
user9@atko.email,U0017,2025-01-30T23:05:51Z,APPROVE,Viewer,FIN_PROCESS_APPR,Denied
user43@atko.email,U0051,2025-01-10T23:05:51Z,READ,Finance,SECURITY_EXECUTE,Denied
ivan@atko.email,U0006,2025-11-09T23:05:51Z,WRITE,Payment Processor,SECURITY_EXECUTE,Permitted
user6@atko.email,U0014,2025-01-08T23:05:51Z,LOGIN,Viewer,HR_VIEW,Denied
user28@atko.email,U0036,2025-02-20T23:05:51Z,UPDATE,Payment Processor,GENERAL_USER,Denied
user35@atko.email,U0043,2025-11-17T23:05:51Z,UPDATE,Employee,FIN_PROCESS_APPR,Denied
user12@atko.email,U0020,2025-01-30T23:05:51Z,APPROVE,HR,SYSTEM_ADMIN_ALL,Permitted
user2@atko.email,U0010,2025-09-27T23:05:51Z,LOGOUT,Admin,READ_ONLY,Permitted
user15@atko.email,U0023,2025-10-10T23:05:51Z,EXECUTE,IT_Ops,AUDIT_READ,Permitted
user43@atko.email,U0051,2025-10-24T23:05:51Z,CHECK_PERMS,Sales,GENERAL_USER,Denied
user35@atko.email,U0043,2025-05-03T23:05:51Z,LOGIN,Sales,FINANCE_EDIT,Denied
user41@atko.email,U0049,2025-05-05T23:05:51Z,CHECK_PERMS,Sales,SYSTEM_ADMIN_ALL,Denied
user27@atko.email,U0035,2025-11-30T23:05:51Z,DELETE,IT_Ops,FINANCE_EDIT,Denied
john.doe@atko.email,U0002,2025-09-12T23:05:51Z,CHECK_PERMS,Viewer,SECURITY_EXECUTE,Permitted
user39@atko.email,U0047,2025-09-29T23:05:51Z,CREATE NEW VENDOR,Finance,GENERAL_USER,Denied
user2@atko.email,U0010,2025-02-12T23:05:51Z,LOGIN,Admin,FIN_PROCESS_APPR,Permitted
user34@atko.email,U0042,2025-11-11T23:05:51Z,LOGIN,Employee,FIN_VENDOR_CREATOR,Denied
creep.user@atko.email,U9999,2025-07-16T23:05:51Z,LOGOUT,Employee,FIN_PROCESS_APPR,Denied
user10@atko.email,U0018,2025-02-24T23:05:51Z,UPDATE,IT_Ops,SECURITY_EXECUTE,Denied
user28@atko.email,U0036,2025-09-10T23:05:51Z,UPDATE,Admin,IT_MAINTAIN,Permitted
user0@atko.email,U0008,2025-04-30T23:05:51Z,CHECK_PERMS,Payment Processor,GENERAL_USER,Denied
user27@atko.email,U0035,2024-12-13T23:05:51Z,EXECUTE,Finance,READ_ONLY,Permitted
user18@atko.email,U0026,2025-07-18T23:05:51Z,LOGOUT,Finance,FINANCE_EDIT,Denied
user47@atko.email,U0055,2024-12-24T23:05:51Z,CHECK_PERMS,Employee,SALES_VIEW,Denied
user6@atko.email,U0014,2025-10-01T23:05:51Z,LOGIN,Payment Processor,SYSTEM_ADMIN_ALL,Denied
user32@atko.email,U0040,2025-05-16T23:05:51Z,LOGIN,Security,FINANCE_EDIT,Permitted
user24@atko.email,U0032,2025-04-27T23:05:51Z,APPROVE,Payment Processor,FINANCE_EDIT,Permitted
user15@atko.email,U0023,2025-06-19T23:05:51Z,LOGIN,Employee,GENERAL_USER,Denied
user49@atko.email,U0057,2025-10-01T23:05:51Z,APPROVE,Sales,SALES_VIEW,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-11-03T23:05:51Z,CHECK_PERMS,Sales,AUDIT_READ,Permitted
ivan@atko.email,U0006,2024-12-14T23:05:51Z,WRITE,Employee,SALES_VIEW,Permitted
user5@atko.email,U0013,2025-02-08T23:05:51Z,EXECUTE,Finance,FIN_PROCESS_APPR,Permitted
user16@atko.email,U0024,2025-08-02T23:05:51Z,DELETE,Payment Processor,FIN_PROCESS_APPR,Permitted
user48@atko.email,U0056,2025-05-29T23:05:51Z,LOGIN,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user0@atko.email,U0008,2025-07-14T23:05:51Z,CREATE NEW VENDOR,Admin,SYSTEM_ADMIN_ALL,Denied
ivan@atko.email,U0006,2025-10-03T23:05:51Z,WRITE,Auditor,AUDIT_READ,Permitted
user2@atko.email,U0010,2025-10-29T23:05:51Z,DELETE,Security,GENERAL_USER,Denied
user10@atko.email,U0018,2025-11-16T23:05:51Z,READ,Employee,READ_ONLY,Denied
user24@atko.email,U0032,2025-04-04T23:05:51Z,CHECK_PERMS,Admin,FIN_VENDOR_CREATOR,Permitted
user43@atko.email,U0051,2025-01-20T23:05:51Z,LOGOUT,Employee,AUDIT_READ,Permitted
user30@atko.email,U0038,2025-06-18T23:05:51Z,WRITE,Auditor,GENERAL_USER,Permitted
ivan@atko.email,U0006,2025-04-26T23:05:51Z,WRITE,IT_Ops,FIN_PROCESS_APPR,Permitted
user46@atko.email,U0054,2025-01-30T23:05:51Z,READ,Security,GENERAL_USER,Denied
user35@atko.email,U0043,2025-10-18T23:05:51Z,EXECUTE,IT_Ops,FIN_VENDOR_CREATOR,Denied
user45@atko.email,U0053,2025-03-18T23:05:51Z,CREATE NEW VENDOR,Admin,SECURITY_EXECUTE,Permitted
user32@atko.email,U0040,2025-07-25T23:05:51Z,LOGIN,Viewer,FIN_VENDOR_CREATOR,Denied
user10@atko.email,U0018,2025-03-05T23:05:51Z,EXECUTE,HR,HR_VIEW,Denied
user18@atko.email,U0026,2025-10-07T23:05:51Z,CREATE NEW VENDOR,Employee,SALES_VIEW,Permitted
user22@atko.email,U0030,2025-09-20T23:05:51Z,DELETE,IT_Ops,HR_VIEW,Permitted
user0@atko.email,U0008,2025-03-21T23:05:51Z,LOGOUT,IT_Ops,IT_MAINTAIN,Denied
user47@atko.email,U0055,2024-12-16T23:05:51Z,UPDATE,Admin,READ_ONLY,Permitted
user7@atko.email,U0015,2025-08-23T23:05:51Z,LOGIN,IT_Ops,IT_MAINTAIN,Permitted
user43@atko.email,U0051,2025-04-07T23:05:51Z,APPROVE,Viewer,FINANCE_EDIT,Permitted
user34@atko.email,U0042,2025-11-05T23:05:51Z,READ,Security,SALES_VIEW,Permitted
user42@atko.email,U0050,2024-12-15T23:05:51Z,READ,Sales,FINANCE_EDIT,Permitted
user7@atko.email,U0015,2025-05-10T23:05:51Z,READ,Auditor,FIN_PROCESS_APPR,Denied
user14@atko.email,U0022,2025-08-09T23:05:51Z,LOGOUT,Auditor,HR_VIEW,Permitted
user40@atko.email,U0048,2025-03-21T23:05:51Z,EXECUTE,Payment Processor,READ_ONLY,Denied
user47@atko.email,U0055,2025-02-09T23:05:51Z,READ,Auditor,GENERAL_USER,Denied
creep.user@atko.email,U9999,2025-10-23T23:05:51Z,CHECK_PERMS,Security,READ_ONLY,Denied
user29@atko.email,U0037,2025-01-02T23:05:51Z,APPROVE,Auditor,SYSTEM_ADMIN_ALL,Permitted
user14@atko.email,U0022,2025-09-28T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FINANCE_EDIT,Permitted
user40@atko.email,U0048,2025-06-11T23:05:51Z,READ,HR,FINANCE_EDIT,Denied
user18@atko.email,U0026,2025-04-09T23:05:51Z,LOGIN,Finance,SALES_VIEW,Denied
john.doe@atko.email,U0002,2025-11-17T23:05:51Z,LOGIN,HR,AUDIT_READ,Permitted
user11@atko.email,U0019,2025-03-05T23:05:51Z,UPDATE,Admin,SYSTEM_ADMIN_ALL,Denied
user42@atko.email,U0050,2025-07-08T23:05:51Z,EXECUTE,Security,SYSTEM_ADMIN_ALL,Denied
user11@atko.email,U0019,2025-08-10T23:05:51Z,WRITE,Security,GENERAL_USER,Permitted
user20@atko.email,U0028,2025-01-16T23:05:51Z,EXECUTE,Viewer,FIN_PROCESS_APPR,Denied
user34@atko.email,U0042,2025-09-25T23:05:51Z,READ,IT_Ops,HR_VIEW,Denied
samantha.driver@atko.email,U0004,2025-12-06T23:05:51Z,DELETE,IT_Ops,IT_MAINTAIN,Permitted
kobe.doe@atko.email,U0005,2024-12-22T23:05:51Z,LOGIN,Admin,SECURITY_EXECUTE,Denied
user5@atko.email,U0013,2024-12-22T23:05:51Z,CREATE NEW VENDOR,Viewer,FINANCE_EDIT,Denied
user5@atko.email,U0013,2025-09-30T23:05:51Z,APPROVE,HR,READ_ONLY,Denied
user18@atko.email,U0026,2025-10-25T23:05:51Z,APPROVE,Admin,IT_MAINTAIN,Denied
user11@atko.email,U0019,2025-01-13T23:05:51Z,UPDATE,IT_Ops,FIN_PROCESS_APPR,Permitted
user38@atko.email,U0046,2024-12-24T23:05:51Z,DELETE,Finance,SYSTEM_ADMIN_ALL,Permitted
user8@atko.email,U0016,2024-12-13T23:05:51Z,LOGIN,Employee,IT_MAINTAIN,Permitted
user2@atko.email,U0010,2025-09-14T23:05:51Z,CHECK_PERMS,Sales,HR_VIEW,Permitted
user33@atko.email,U0041,2025-11-06T23:05:51Z,DELETE,IT_Ops,AUDIT_READ,Permitted
user29@atko.email,U0037,2025-08-19T23:05:51Z,APPROVE,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
user31@atko.email,U0039,2025-01-12T23:05:51Z,LOGOUT,Payment Processor,AUDIT_READ,Denied
user30@atko.email,U0038,2025-03-15T23:05:51Z,EXECUTE,Security,SALES_VIEW,Denied
user47@atko.email,U0055,2025-07-28T23:05:51Z,CHECK_PERMS,IT_Ops,READ_ONLY,Permitted
user18@atko.email,U0026,2025-04-01T23:05:51Z,LOGIN,Payment Processor,AUDIT_READ,Permitted
user34@atko.email,U0042,2025-11-23T23:05:51Z,LOGOUT,Employee,IT_MAINTAIN,Denied
user22@atko.email,U0030,2025-10-03T23:05:51Z,WRITE,Auditor,HR_VIEW,Permitted
user28@atko.email,U0036,2025-09-22T23:05:51Z,READ,Employee,HR_VIEW,Denied
user17@atko.email,U0025,2025-07-01T23:05:51Z,LOGOUT,IT_Ops,AUDIT_READ,Denied
user19@atko.email,U0027,2025-06-14T23:05:51Z,UPDATE,IT_Ops,FINANCE_EDIT,Permitted
user48@atko.email,U0056,2025-09-27T23:05:51Z,DELETE,Sales,FINANCE_EDIT,Denied
samantha.driver@atko.email,U0004,2025-11-28T23:05:51Z,WRITE,Sales,FINANCE_EDIT,Denied
user14@atko.email,U0022,2025-03-02T23:05:51Z,READ,Sales,IT_MAINTAIN,Denied
user16@atko.email,U0024,2025-10-03T23:05:51Z,EXECUTE,Viewer,HR_VIEW,Denied
user32@atko.email,U0040,2025-07-28T23:05:51Z,LOGIN,HR,IT_MAINTAIN,Permitted
user22@atko.email,U0030,2025-08-22T23:05:51Z,LOGIN,Finance,FIN_PROCESS_APPR,Permitted
user8@atko.email,U0016,2025-06-05T23:05:51Z,LOGOUT,Sales,READ_ONLY,Permitted
user11@atko.email,U0019,2025-09-14T23:05:51Z,LOGOUT,Viewer,SALES_VIEW,Denied
user20@atko.email,U0028,2025-09-22T23:05:51Z,DELETE,Employee,SECURITY_EXECUTE,Denied
user7@atko.email,U0015,2025-01-16T23:05:51Z,LOGOUT,IT_Ops,HR_VIEW,Denied
user1@atko.email,U0009,2025-05-28T23:05:51Z,CREATE NEW VENDOR,HR,FINANCE_EDIT,Permitted
user8@atko.email,U0016,2025-01-20T23:05:51Z,DELETE,HR,GENERAL_USER,Permitted
user36@atko.email,U0044,2025-05-15T23:05:51Z,CHECK_PERMS,Auditor,SECURITY_EXECUTE,Permitted
user45@atko.email,U0053,2025-06-30T23:05:51Z,EXECUTE,Auditor,READ_ONLY,Denied
user20@atko.email,U0028,2025-08-13T23:05:51Z,UPDATE,IT_Ops,FINANCE_EDIT,Permitted
user14@atko.email,U0022,2025-04-05T23:05:51Z,CHECK_PERMS,Sales,FIN_PROCESS_APPR,Permitted
user3@atko.email,U0011,2025-06-17T23:05:51Z,CHECK_PERMS,Payment Processor,READ_ONLY,Permitted
user44@atko.email,U0052,2025-05-17T23:05:51Z,WRITE,Security,HR_VIEW,Permitted
user40@atko.email,U0048,2025-04-06T23:05:51Z,LOGIN,Finance,FINANCE_EDIT,Permitted
user19@atko.email,U0027,2025-06-19T23:05:51Z,LOGIN,Viewer,SECURITY_EXECUTE,Denied
user44@atko.email,U0052,2025-03-16T23:05:51Z,APPROVE,Security,FIN_PROCESS_APPR,Denied
user17@atko.email,U0025,2025-06-17T23:05:51Z,LOGIN,IT_Ops,SALES_VIEW,Permitted
samantha.driver@atko.email,U0004,2025-03-17T23:05:51Z,DELETE,Viewer,SYSTEM_ADMIN_ALL,Denied
user13@atko.email,U0021,2025-11-10T23:05:51Z,LOGIN,Employee,FINANCE_EDIT,Permitted
user0@atko.email,U0008,2025-02-02T23:05:51Z,LOGIN,Finance,FIN_VENDOR_CREATOR,Denied
user39@atko.email,U0047,2025-04-14T23:05:51Z,WRITE,IT_Ops,AUDIT_READ,Permitted
max@atko.email,U0007,2025-10-19T23:05:51Z,DELETE,IT_Ops,SECURITY_EXECUTE,Denied
user39@atko.email,U0047,2025-04-06T23:05:51Z,WRITE,HR,SALES_VIEW,Permitted
user36@atko.email,U0044,2025-02-23T23:05:51Z,WRITE,Auditor,AUDIT_READ,Permitted
user7@atko.email,U0015,2025-03-22T23:05:51Z,LOGIN,HR,FINANCE_EDIT,Denied
user49@atko.email,U0057,2025-06-04T23:05:51Z,LOGOUT,Finance,READ_ONLY,Permitted
user21@atko.email,U0029,2025-01-14T23:05:51Z,WRITE,Viewer,IT_MAINTAIN,Permitted
user25@atko.email,U0033,2025-11-14T23:05:51Z,UPDATE,IT_Ops,IT_MAINTAIN,Denied
user29@atko.email,U0037,2025-04-10T23:05:51Z,EXECUTE,Finance,SYSTEM_ADMIN_ALL,Permitted
user15@atko.email,U0023,2025-02-23T23:05:51Z,LOGOUT,Auditor,IT_MAINTAIN,Denied
user18@atko.email,U0026,2025-10-28T23:05:51Z,DELETE,Payment Processor,GENERAL_USER,Permitted
user26@atko.email,U0034,2025-05-28T23:05:51Z,WRITE,Employee,GENERAL_USER,Permitted
user11@atko.email,U0019,2025-11-23T23:05:51Z,WRITE,Admin,SYSTEM_ADMIN_ALL,Permitted
user37@atko.email,U0045,2025-05-16T23:05:51Z,LOGOUT,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user28@atko.email,U0036,2025-06-18T23:05:51Z,READ,Admin,SALES_VIEW,Permitted
user12@atko.email,U0020,2025-05-25T23:05:51Z,LOGOUT,Admin,SALES_VIEW,Denied
user29@atko.email,U0037,2025-06-23T23:05:51Z,UPDATE,Employee,SYSTEM_ADMIN_ALL,Permitted
user23@atko.email,U0031,2025-08-31T23:05:51Z,READ,Admin,FINANCE_EDIT,Denied
user43@atko.email,U0051,2025-01-29T23:05:51Z,DELETE,Viewer,AUDIT_READ,Permitted
user35@atko.email,U0043,2025-05-12T23:05:51Z,CHECK_PERMS,Finance,AUDIT_READ,Denied
user10@atko.email,U0018,2025-04-28T23:05:51Z,WRITE,Finance,FIN_PROCESS_APPR,Denied
user30@atko.email,U0038,2025-08-31T23:05:51Z,CREATE NEW VENDOR,Payment Processor,IT_MAINTAIN,Denied
user32@atko.email,U0040,2025-08-16T23:05:51Z,LOGOUT,Viewer,READ_ONLY,Denied
user11@atko.email,U0019,2025-08-17T23:05:51Z,APPROVE,IT_Ops,SALES_VIEW,Denied
user26@atko.email,U0034,2025-12-05T23:05:51Z,UPDATE,HR,READ_ONLY,Permitted
user34@atko.email,U0042,2025-04-24T23:05:51Z,UPDATE,Payment Processor,FINANCE_EDIT,Permitted
user39@atko.email,U0047,2025-03-03T23:05:51Z,EXECUTE,Security,FIN_VENDOR_CREATOR,Denied
user34@atko.email,U0042,2025-10-18T23:05:51Z,APPROVE,Payment Processor,READ_ONLY,Denied
ivan@atko.email,U0006,2025-10-24T23:05:51Z,DELETE,Auditor,SYSTEM_ADMIN_ALL,Denied
user42@atko.email,U0050,2025-09-14T23:05:51Z,EXECUTE,Sales,FINANCE_EDIT,Permitted
user23@atko.email,U0031,2025-01-14T23:05:51Z,WRITE,Employee,GENERAL_USER,Denied
user23@atko.email,U0031,2025-03-15T23:05:51Z,LOGOUT,Auditor,SECURITY_EXECUTE,Denied
kobe.doe@atko.email,U0005,2025-08-12T23:05:51Z,LOGIN,Finance,AUDIT_READ,Denied
